0.10581	1000
0.109714	1000
0.109715	1000
0.113614	1000
0.113615	1000
0.113616	1000
0.117514	1000
0.117515	1000
0.117516	1000
0.121423	1000
0.121424	1000
0.121425	1000
0.121425	1000
0.121426	1000
0.121427	1000
0.125331	1000
0.125332	1000
0.125333	1000
0.125334	1000
0.125335	1000
0.125335	1000
0.125336	1000
0.125337	1000
0.125338	1000
0.129239	1000
0.12924	1000
0.129241	1000
0.129242	1000
0.129243	1000
0.129244	1000
0.129245	1000
0.129246	1000
0.129246	1000
0.129247	1000
0.129248	1000
0.129249	1000
0.133152	1000
0.133153	1000
0.133154	1000
0.133155	1000
0.133155	1000
0.133156	1000
0.133157	1000
0.133158	1000
0.133159	1000
0.13316	1000
0.133161	1000
0.133162	1000
0.133162	1000
0.133163	1000
0.133164	1000
0.133165	1000
0.133166	1000
0.133167	1000
0.137069	1000
0.137069	1000
0.13707	1000
0.137071	1000
0.137072	1000
0.137073	1000
0.137074	1000
0.137075	1000
0.137076	1000
0.137076	1000
0.137077	1000
0.137078	1000
0.137079	1000
0.13708	1000
0.137081	1000
0.137082	1000
0.137083	1000
0.137083	1000
0.137084	1000
0.137085	1000
0.137086	1000
0.137087	1000
0.137088	1000
0.137089	1000
0.137914	1000
0.137915	1000
0.137916	1000
0.140993	1000
0.140994	1000
0.140995	1000
0.140996	1000
0.140997	1000
0.140998	1000
0.140999	1000
0.141	1000
0.141	1000
0.141001	1000
0.141002	1000
0.141003	1000
0.141004	1000
0.141005	1000
0.141006	1000
0.141007	1000
0.141007	1000
0.141008	1000
0.141009	1000
0.14101	1000
0.141011	1000
0.141012	1000
0.141013	1000
0.141014	1000
0.141014	1000
0.141015	1000
0.141016	1000
0.141017	1000
0.141018	1000
0.141019	1000
0.14102	1000
0.141021	1000
0.141021	1000
0.141831	1000
0.141832	1000
0.141833	1000
0.141834	1000
0.141835	1000
0.141835	1000
0.141836	1000
0.141837	1000
0.141838	1000
0.144831	1000
0.144832	1000
0.144833	1000
0.144834	1000
0.144835	1000
0.144835	1000
0.144836	1000
0.144837	1000
0.144838	1000
0.144839	1000
0.144998	1000
0.144999	1000
0.144999	1000
0.145	1000
0.145001	1000
0.145002	1000
0.145003	1000
0.145004	1000
0.145005	1000
0.145006	1000
0.145006	1000
0.145007	1000
0.145008	1000
0.145009	1000
0.14501	1000
0.145011	1000
0.145012	1000
0.145013	1000
0.145013	1000
0.145014	1000
0.145015	1000
0.145016	1000
0.145017	1000
0.145018	1000
0.145019	1000
0.14502	1000
0.14502	1000
0.145021	1000
0.145022	1000
0.145023	1000
0.145024	1000
0.145025	1000
0.145026	1000
0.145027	1000
0.145027	1000
0.145752	1000
0.145753	1000
0.145754	1000
0.145755	1000
0.145755	1000
0.145756	1000
0.145757	1000
0.145758	1000
0.145759	1000
0.14576	1000
0.145761	1000
0.145762	1000
0.145762	1000
0.145763	1000
0.145764	1000
0.145765	1000
0.145766	1000
0.145767	1000
0.148748	1000
0.148749	1000
0.148749	1000
0.14875	1000
0.148751	1000
0.148752	1000
0.148753	1000
0.148754	1000
0.148755	1000
0.148756	1000
0.148756	1000
0.148757	1000
0.148758	1000
0.148759	1000
0.14876	1000
0.148761	1000
0.148852	1000
0.148853	1000
0.148854	1000
0.148855	1000
0.148855	1000
0.148856	1000
0.148857	1000
0.148858	1000
0.148859	1000
0.14886	1000
0.148861	1000
0.148862	1000
0.148862	1000
0.148863	1000
0.148864	1000
0.148865	1000
0.148866	1000
0.148867	1000
0.148868	1000
0.148998	1000
0.148999	1000
0.148999	1000
0.149	1000
0.149001	1000
0.149002	1000
0.149003	1000
0.149004	1000
0.149005	1000
0.149006	1000
0.149006	1000
