0.103808	0	0.003
0.107708	0.003	0.003125
0.111608	0.003125	0.00323437
0.115508	0.00323437	0.00333008
0.119408	0.00333008	0.00391382
0.119408	0.00391382	0.00392459
0.123308	0.00392459	0.00393402
0.123308	0.00393402	0.00394226
0.123308	0.00394226	0.00394948
0.127208	0.00394948	0.00395579
0.127208	0.00395579	0.00396132
0.127208	0.00396132	0.00396615
0.127208	0.00396615	0.00397038
0.131108	0.00397038	0.00447409
0.131108	0.00447409	0.00441482
0.131108	0.00441482	0.00436297
0.131108	0.00436297	0.0043176
0.135008	0.0043176	0.0042779
0.135008	0.0042779	0.00424316
0.135008	0.00424316	0.00421277
0.135008	0.00421277	0.00418617
0.138908	0.00418617	0.0040379
0.138908	0.0040379	0.00390816
0.138908	0.00390816	0.00379464
0.138908	0.00379464	0.00369531
0.142808	0.00369531	0.0037334
0.142808	0.0037334	0.00376672
0.142808	0.00376672	0.00379588
0.142808	0.00379588	0.0038214
0.146708	0.0038214	0.00384372
0.146708	0.00384372	0.00386325
0.146708	0.00386325	0.00388035
0.146708	0.00388035	0.0038953
0.150608	0.0038953	0.00390839
0.150608	0.00390839	0.00391984
0.150608	0.00391984	0.00392986
0.150608	0.00392986	0.00393863
0.154508	0.00393863	0.0039463
0.154508	0.0039463	0.00395301
0.154508	0.00395301	0.00395888
0.154508	0.00395888	0.00396402
0.158408	0.00396402	0.00396852
0.158408	0.00396852	0.00397245
0.158408	0.00397245	0.0039759
0.158408	0.0039759	0.00397891
0.162308	0.00397891	0.00398155
0.162308	0.00398155	0.00398385
0.162308	0.00398385	0.00398587
0.162308	0.00398587	0.00398764
0.166208	0.00398764	0.00398918
0.166208	0.00398918	0.00399053
0.166208	0.00399053	0.00399172
0.166208	0.00399172	0.00399275
0.170108	0.00399275	0.00399366
0.170108	0.00399366	0.00399445
0.170108	0.00399445	0.00399514
0.170108	0.00399514	0.00399575
0.174008	0.00399575	0.00399628
0.174008	0.00399628	0.00399675
0.174008	0.00399675	0.00399715
0.174008	0.00399715	0.00399751
0.177908	0.00399751	0.00387282
0.177908	0.00387282	0.00376371
0.177908	0.00376371	0.00366825
0.177908	0.00366825	0.00358472
0.181808	0.00358472	0.00363663
0.181808	0.00363663	0.00368205
0.181808	0.00368205	0.00372179
0.181808	0.00372179	0.00375657
0.185708	0.00375657	0.003787
0.185708	0.003787	0.00381362
0.185708	0.00381362	0.00383692
0.185708	0.00383692	0.0038573
0.189608	0.0038573	0.00387514
0.189608	0.00387514	0.00389075
0.189608	0.00389075	0.0039044
0.189608	0.0039044	0.00391635
0.193508	0.00391635	0.00392681
0.193508	0.00392681	0.00393596
0.193508	0.00393596	0.00394396
0.193508	0.00394396	0.00395097
0.197408	0.00395097	0.00395709
0.197408	0.00395709	0.00396246
0.197408	0.00396246	0.00396715
0.197408	0.00396715	0.00397126
0.201308	0.00397126	0.00397485
0.201308	0.00397485	0.00397799
0.201308	0.00397799	0.00398074
0.201308	0.00398074	0.00398315
0.205208	0.00398315	0.00398526
0.205208	0.00398526	0.0039871
0.205208	0.0039871	0.00398871
0.205208	0.00398871	0.00399012
0.209108	0.00399012	0.00399136
0.209108	0.00399136	0.00399244
0.209108	0.00399244	0.00399338
0.209108	0.00399338	0.00399421
0.213008	0.00399421	0.00399493
0.213008	0.00399493	0.00399556
0.213008	0.00399556	0.00399612
0.213008	0.00399612	0.0039966
0.216908	0.0039966	0.00387203
0.216908	0.00387203	0.00376302
0.216908	0.00376302	0.00366765
0.216908	0.00366765	0.00358419
0.220808	0.00358419	0.00363617
0.220808	0.00363617	0.00368164
0.220808	0.00368164	0.00372144
0.220808	0.00372144	0.00375626
0.224708	0.00375626	0.00378673
0.224708	0.00378673	0.00381338
0.224708	0.00381338	0.00383671
0.224708	0.00383671	0.00385712
0.228608	0.00385712	0.00387498
0.228608	0.00387498	0.00389061
0.228608	0.00389061	0.00390428
0.228608	0.00390428	0.00391625
0.232508	0.00391625	0.00392671
0.232508	0.00392671	0.00393588
0.232508	0.00393588	0.00394389
0.232508	0.00394389	0.0039509
0.236408	0.0039509	0.00395704
0.236408	0.00395704	0.00396241
0.236408	0.00396241	0.00396711
0.236408	0.00396711	0.00397122
0.240308	0.00397122	0.00397482
0.240308	0.00397482	0.00397796
0.240308	0.00397796	0.00398072
0.240308	0.00398072	0.00398313
0.244208	0.00398313	0.00398524
0.244208	0.00398524	0.00398708
0.244208	0.00398708	0.0039887
0.244208	0.0039887	0.00399011
0.248108	0.00399011	0.00399135
0.248108	0.00399135	0.00399243
0.248108	0.00399243	0.00399337
0.248108	0.00399337	0.0039942
0.252008	0.0039942	0.00399492
0.252008	0.00399492	0.00399556
0.252008	0.00399556	0.00399611
0.252008	0.00399611	0.0039966
0.255908	0.0039966	0.00387202
0.255908	0.00387202	0.00376302
0.255908	0.00376302	0.00366764
0.255908	0.00366764	0.00358419
0.259808	0.00358419	0.00363616
0.259808	0.00363616	0.00368164
0.259808	0.00368164	0.00372144
0.259808	0.00372144	0.00375626
0.263708	0.00375626	0.00378672
0.263708	0.00378672	0.00381338
0.263708	0.00381338	0.00383671
0.263708	0.00383671	0.00385712
0.267608	0.00385712	0.00387498
0.267608	0.00387498	0.00389061
0.267608	0.00389061	0.00390428
0.267608	0.00390428	0.00391624
0.271508	0.00391624	0.00392671
0.271508	0.00392671	0.00393587
0.271508	0.00393587	0.00394389
0.271508	0.00394389	0.0039509
0.275408	0.0039509	0.00395704
0.275408	0.00395704	0.00396241
0.275408	0.00396241	0.00396711
0.275408	0.00396711	0.00397122
0.279308	0.00397122	0.00397481
0.279308	0.00397481	0.00397796
0.279308	0.00397796	0.00398072
0.279308	0.00398072	0.00398313
0.283208	0.00398313	0.00398524
0.283208	0.00398524	0.00398708
0.283208	0.00398708	0.00398869
0.283208	0.00398869	0.00399011
0.287108	0.00399011	0.00399134
0.287108	0.00399134	0.00399243
0.287108	0.00399243	0.00399337
0.287108	0.00399337	0.0039942
0.291008	0.0039942	0.00399492
0.291008	0.00399492	0.00399556
0.291008	0.00399556	0.00399611
0.291008	0.00399611	0.0039966
0.294908	0.0039966	0.00387202
0.294908	0.00387202	0.00376302
0.294908	0.00376302	0.00366764
0.294908	0.00366764	0.00358419
0.298808	0.00358419	0.00363616
0.298808	0.00363616	0.00368164
0.298808	0.00368164	0.00372144
0.298808	0.00372144	0.00375626
0.302708	0.00375626	0.00378672
0.302708	0.00378672	0.00381338
0.302708	0.00381338	0.00383671
0.302708	0.00383671	0.00385712
0.306608	0.00385712	0.00387498
0.306608	0.00387498	0.00389061
0.306608	0.00389061	0.00390428
0.306608	0.00390428	0.00391624
0.310508	0.00391624	0.00392671
0.310508	0.00392671	0.00393587
0.310508	0.00393587	0.00394389
0.310508	0.00394389	0.0039509
0.314408	0.0039509	0.00395704
0.314408	0.00395704	0.00396241
0.314408	0.00396241	0.00396711
0.314408	0.00396711	0.00397122
0.318308	0.00397122	0.00397481
0.318308	0.00397481	0.00397796
0.318308	0.00397796	0.00398072
0.318308	0.00398072	0.00398313
0.322208	0.00398313	0.00398524
0.322208	0.00398524	0.00398708
0.322208	0.00398708	0.00398869
0.322208	0.00398869	0.00399011
0.326108	0.00399011	0.00399134
0.326108	0.00399134	0.00399243
0.326108	0.00399243	0.00399337
0.326108	0.00399337	0.0039942
0.330008	0.0039942	0.00399492
0.330008	0.00399492	0.00399556
0.330008	0.00399556	0.00399611
0.330008	0.00399611	0.0039966
0.333908	0.0039966	0.00387202
0.333908	0.00387202	0.00376302
0.333908	0.00376302	0.00366764
0.333908	0.00366764	0.00358419
0.337808	0.00358419	0.00363616
0.337808	0.00363616	0.00368164
0.337808	0.00368164	0.00372144
0.337808	0.00372144	0.00375626
0.341708	0.00375626	0.00378672
0.341708	0.00378672	0.00381338
0.341708	0.00381338	0.00383671
0.341708	0.00383671	0.00385712
0.345608	0.00385712	0.00387498
0.345608	0.00387498	0.00389061
0.345608	0.00389061	0.00390428
0.345608	0.00390428	0.00391624
0.349508	0.00391624	0.00392671
0.349508	0.00392671	0.00393587
0.349508	0.00393587	0.00394389
0.349508	0.00394389	0.0039509
0.353408	0.0039509	0.00395704
0.353408	0.00395704	0.00396241
0.353408	0.00396241	0.00396711
0.353408	0.00396711	0.00397122
0.357308	0.00397122	0.00397481
0.357308	0.00397481	0.00397796
0.357308	0.00397796	0.00398072
0.357308	0.00398072	0.00398313
0.361208	0.00398313	0.00398524
0.361208	0.00398524	0.00398708
0.361208	0.00398708	0.00398869
0.361208	0.00398869	0.00399011
0.365108	0.00399011	0.00399134
0.365108	0.00399134	0.00399243
0.365108	0.00399243	0.00399337
0.365108	0.00399337	0.0039942
0.369008	0.0039942	0.00399492
0.369008	0.00399492	0.00399556
0.369008	0.00399556	0.00399611
0.369008	0.00399611	0.0039966
0.372908	0.0039966	0.00387202
0.372908	0.00387202	0.00376302
0.372908	0.00376302	0.00366764
0.372908	0.00366764	0.00358419
0.376808	0.00358419	0.00363616
0.376808	0.00363616	0.00368164
0.376808	0.00368164	0.00372144
0.376808	0.00372144	0.00375626
0.380708	0.00375626	0.00378672
0.380708	0.00378672	0.00381338
0.380708	0.00381338	0.00383671
0.380708	0.00383671	0.00385712
0.384608	0.00385712	0.00387498
0.384608	0.00387498	0.00389061
0.384608	0.00389061	0.00390428
0.384608	0.00390428	0.00391624
0.388508	0.00391624	0.00392671
0.388508	0.00392671	0.00393587
0.388508	0.00393587	0.00394389
0.388508	0.00394389	0.0039509
0.392408	0.0039509	0.00395704
0.392408	0.00395704	0.00396241
0.392408	0.00396241	0.00396711
0.392408	0.00396711	0.00397122
0.396308	0.00397122	0.00397481
0.396308	0.00397481	0.00397796
0.396308	0.00397796	0.00398072
0.396308	0.00398072	0.00398313
0.400208	0.00398313	0.00398524
0.400208	0.00398524	0.00398708
0.400208	0.00398708	0.00398869
0.400208	0.00398869	0.00399011
0.404108	0.00399011	0.00399134
0.404108	0.00399134	0.00399243
0.404108	0.00399243	0.00399337
0.404108	0.00399337	0.0039942
0.408008	0.0039942	0.00399492
0.408008	0.00399492	0.00399556
0.408008	0.00399556	0.00399611
0.408008	0.00399611	0.0039966
0.411908	0.0039966	0.00387202
0.411908	0.00387202	0.00376302
0.411908	0.00376302	0.00366764
0.411908	0.00366764	0.00358419
