0.103808	1
0.103808	1201
1.10381	1
1.10381	1201
1.10781	2401
1.31171	3601
1.31171	4801
1.31581	6001
1.31581	7201
1.31581	8401
1.31971	9601
1.31971	10801
1.32361	12001
1.32361	13201
1.32361	14401
1.32751	15601
1.32751	16801
1.32751	18001
1.32751	19201
1.32751	20401
1.33141	21601
1.33141	22801
1.33141	24001
1.33141	25201
1.33531	26401
1.33531	27601
1.33531	28801
1.33531	30001
1.33531	31201
1.33921	32401
1.33921	33601
1.33921	34801
1.33921	36001
1.33921	37201
1.33921	38401
1.33921	39601
1.34311	40801
1.34311	42001
1.34311	43201
1.34311	44401
1.34311	45601
1.34311	46801
1.34311	48001
1.34701	49201
1.34701	50401
1.34701	51601
1.34701	52801
1.34701	54001
1.34701	55201
1.34701	56401
1.34701	57601
1.35091	58801
1.35091	60001
1.35091	61201
1.35091	62401
1.35091	63601
1.35091	64801
1.35091	66001
1.35091	67201
1.35481	68401
1.35481	69601
1.35481	70801
1.35481	72001
1.35481	73201
1.35481	74401
1.35481	75601
1.35481	76801
1.35481	78001
1.35871	79201
1.35871	80401
1.35871	81601
1.35871	82801
1.35871	84001
1.35871	85201
1.35871	86401
1.35871	87601
1.36261	88801
1.36261	90001
1.36261	91201
1.36261	92401
1.36261	93601
1.36261	94801
1.36261	96001
1.36261	97201
1.36261	98401
1.36651	99601
1.36651	100801
1.36651	102001
1.36651	103201
1.36651	104401
1.36651	105601
1.36651	106801
1.36651	108001
1.36651	109201
1.36651	110401
1.37041	111601
1.37041	112801
1.37041	114001
1.37041	115201
1.37041	116401
1.37041	117601
1.37041	118801
1.37041	120001
1.37041	121201
1.37041	122401
1.37041	123601
1.37431	124801
1.37431	126001
1.37431	127201
1.37431	128401
1.37431	129601
1.37431	130801
1.37431	132001
1.37431	133201
1.37431	134401
1.37431	135601
1.37821	136801
1.37821	138001
1.37821	139201
1.37821	140401
1.37821	141601
1.37821	142801
1.37821	144001
1.37821	145201
1.37821	146401
1.37821	147601
1.37821	148801
1.38211	150001
1.38211	151201
1.38211	152401
1.38211	153601
1.38211	154801
1.38211	156001
1.38211	157201
1.38211	158401
1.38211	159601
1.38211	160801
1.38211	162001
1.38211	163201
1.38601	164401
1.38601	165601
1.38601	166801
1.38601	168001
1.38601	169201
1.38601	170401
1.38601	171601
1.38601	172801
1.38601	174001
1.38601	175201
1.38601	176401
1.38601	177601
1.38991	178801
1.38991	180001
1.38991	181201
1.38991	182401
1.38991	183601
1.38991	184801
1.38991	186001
1.38991	187201
1.38991	188401
1.38991	189601
1.38991	190801
1.38991	192001
1.38991	193201
1.39381	194401
1.39381	195601
1.39381	196801
1.39381	198001
1.39381	199201
1.39381	200401
1.39381	201601
1.39381	202801
1.39381	204001
1.39381	205201
1.39381	206401
1.39381	207601
1.39771	208801
1.39771	210001
1.39771	211201
1.39771	212401
1.39771	213601
1.39771	214801
1.39771	216001
1.39771	217201
1.39771	218401
1.39771	219601
1.39771	220801
1.39771	222001
1.39771	223201
1.40161	224401
1.40161	225601
1.40161	226801
1.40161	228001
1.40161	229201
1.40161	230401
1.40161	231601
1.40161	232801
1.40161	234001
1.40161	235201
1.40161	236401
1.40161	237601
1.40161	238801
1.40161	240001
1.40551	241201
1.40551	242401
1.40551	243601
1.40551	244801
1.40551	246001
1.40551	247201
1.40551	248401
1.40551	249601
1.40551	250801
1.40551	252001
1.40551	253201
1.40551	254401
1.40551	255601
1.40551	256801
1.40551	258001
1.40941	259201
1.40941	260401
1.40941	261601
1.40941	262801
1.40941	264001
1.40941	265201
1.40941	266401
1.40941	267601
1.40941	268801
1.40941	270001
1.40941	271201
1.40941	272401
1.40941	273601
1.40941	274801
1.41331	276001
1.41331	277201
1.41331	278401
1.41331	279601
1.41331	280801
1.41331	282001
1.41331	283201
1.41331	284401
1.41331	285601
1.41331	286801
1.41331	288001
1.41331	289201
1.41331	290401
1.41331	291601
1.41331	292801
1.41721	294001
1.41721	295201
1.41721	296401
1.41721	297601
1.41721	298801
1.41721	300001
1.41721	301201
1.41721	302401
1.41721	303601
1.41721	304801
1.41721	306001
1.41721	307201
1.41721	308401
1.41721	309601
1.42111	310801
1.42111	312001
1.42111	313201
1.42111	314401
1.42111	315601
1.42111	316801
1.42111	318001
1.42111	319201
1.42111	320401
1.42111	321601
1.42111	322801
1.42111	324001
1.42111	325201
1.42111	326401
1.42501	327601
1.42501	328801
1.42501	330001
1.42501	331201
1.42501	332401
1.42501	333601
1.42501	334801
1.42501	336001
1.42501	337201
1.42501	338401
1.42501	339601
1.42501	340801
1.42501	342001
1.42501	343201
1.42501	344401
1.42891	345601
1.42891	346801
1.42891	348001
1.42891	349201
1.42891	350401
1.42891	351601
1.42891	352801
1.42891	354001
1.42891	355201
1.42891	356401
1.42891	357601
1.42891	358801
1.42891	360001
1.42891	361201
1.43281	362401
1.43281	363601
1.43281	364801
1.43281	366001
1.43281	367201
1.43281	368401
1.43281	369601
1.43281	370801
1.43281	372001
1.43281	373201
1.43281	374401
1.43281	375601
1.43281	376801
1.43281	378001
1.43281	379201
1.43671	380401
1.43671	381601
1.43671	382801
1.43671	384001
1.43671	385201
1.43671	386401
1.43671	387601
1.43671	388801
1.43671	390001
1.43671	391201
1.43671	392401
1.43671	393601
1.43671	394801
1.43671	396001
1.43671	397201
1.43671	398401
1.44061	399601
1.44061	400801
1.44061	402001
1.44061	403201
1.44061	404401
1.44061	405601
1.44061	406801
1.44061	408001
1.44061	409201
1.44061	410401
1.44061	411601
1.44061	412801
1.44061	414001
1.44061	415201
1.44061	416401
1.44061	417601
1.44061	418801
1.44451	420001
1.44451	421201
1.44451	422401
1.44451	423601
1.44451	424801
1.44451	426001
1.44451	427201
1.44451	428401
1.44451	429601
1.44451	430801
1.44451	432001
1.44451	433201
1.44451	434401
1.44451	435601
1.44451	436801
1.44451	438001
1.44841	439201
1.44841	440401
1.44841	441601
