0.103808	1
0.103808	1001
0.107708	2001
0.107708	3001
0.111608	4001
0.111608	5001
0.111608	6001
0.115508	7001
0.115508	8001
0.115508	9001
0.119408	10001
0.119408	11001
0.119408	12001
0.119408	13001
0.119408	14001
0.119408	15001
0.123308	16001
0.123308	17001
0.123308	18001
0.123308	19001
0.123308	20001
0.123308	21001
0.123308	22001
0.123308	23001
0.123308	24001
0.127208	25001
0.127208	26001
0.127208	27001
0.127208	28001
0.127208	29001
0.127208	30001
0.127208	31001
0.131108	32001
0.131108	33001
0.131108	34001
0.131108	35001
0.131108	36001
0.131108	37001
0.131108	38001
0.131108	39001
0.135008	40001
0.135008	41001
0.135008	42001
0.135008	43001
0.135008	44001
0.135008	45001
0.135008	46001
0.135008	47001
0.138908	48001
0.138908	49001
0.138908	50001
0.138908	51001
0.138908	52001
0.138908	53001
0.138908	54001
0.138908	55001
0.142808	56001
0.142808	57001
0.142808	58001
0.142808	59001
0.142808	60001
0.142808	61001
0.142808	62001
0.142808	63001
0.146708	64001
0.146708	65001
0.146708	66001
0.146708	67001
0.146708	68001
0.146708	69001
0.146708	70001
0.146708	71001
0.150608	72001
0.150608	73001
0.150608	74001
0.150608	75001
0.150608	76001
0.150608	77001
0.150608	78001
0.150608	79001
0.154508	80001
0.154508	81001
0.154508	82001
0.154508	83001
0.154508	84001
0.154508	85001
0.154508	86001
0.154508	87001
0.158408	88001
0.158408	89001
0.158408	90001
0.158408	91001
0.158408	92001
0.158408	93001
0.158408	94001
0.158408	95001
0.162308	96001
0.162308	97001
0.162308	98001
0.162308	99001
0.162308	100001
0.162308	101001
0.162308	102001
0.162308	103001
0.166208	104001
0.166208	105001
0.166208	106001
0.166208	107001
0.166208	108001
0.166208	109001
0.166208	110001
0.166208	111001
0.170108	112001
0.170108	113001
0.170108	114001
0.170108	115001
0.170108	116001
0.170108	117001
0.170108	118001
0.170108	119001
0.174008	120001
0.174008	121001
0.174008	122001
0.174008	123001
0.174008	124001
0.174008	125001
0.174008	126001
0.174008	127001
0.177908	128001
0.177908	129001
0.177908	130001
0.177908	131001
0.177908	132001
0.177908	133001
0.177908	134001
0.177908	135001
0.181808	136001
0.181808	137001
0.181808	138001
0.181808	139001
0.181808	140001
0.181808	141001
0.181808	142001
0.181808	143001
0.185708	144001
0.185708	145001
0.185708	146001
0.185708	147001
0.185708	148001
0.185708	149001
0.185708	150001
0.185708	151001
0.189608	152001
0.189608	153001
0.189608	154001
0.189608	155001
0.189608	156001
0.189608	157001
0.189608	158001
0.189608	159001
0.193508	160001
0.193508	161001
0.193508	162001
0.193508	163001
0.193508	164001
0.193508	165001
0.193508	166001
0.193508	167001
0.197408	168001
0.197408	169001
0.197408	170001
0.197408	171001
0.197408	172001
0.197408	173001
0.197408	174001
0.197408	175001
0.201308	176001
0.201308	177001
0.201308	178001
0.201308	179001
0.201308	180001
0.201308	181001
0.201308	182001
0.201308	183001
0.205208	184001
0.205208	185001
0.205208	186001
0.205208	187001
0.205208	188001
0.205208	189001
0.205208	190001
0.205208	191001
0.209108	192001
0.209108	193001
0.209108	194001
0.209108	195001
0.209108	196001
0.209108	197001
0.209108	198001
0.209108	199001
0.213008	200001
0.213008	201001
0.213008	202001
0.213008	203001
0.213008	204001
0.213008	205001
0.213008	206001
0.213008	207001
0.216908	208001
0.216908	209001
0.216908	210001
0.216908	211001
0.216908	212001
0.216908	213001
0.216908	214001
0.216908	215001
0.220808	216001
0.220808	217001
0.220808	218001
0.220808	219001
0.220808	220001
0.220808	221001
0.220808	222001
0.220808	223001
0.224708	224001
0.224708	225001
0.224708	226001
0.224708	227001
0.224708	228001
0.224708	229001
0.224708	230001
0.224708	231001
0.228608	232001
0.228608	233001
0.228608	234001
0.228608	235001
0.228608	236001
0.228608	237001
0.228608	238001
0.228608	239001
0.232508	240001
0.232508	241001
0.232508	242001
0.232508	243001
0.232508	244001
0.232508	245001
0.232508	246001
0.232508	247001
0.236408	248001
0.236408	249001
0.236408	250001
0.236408	251001
0.236408	252001
0.236408	253001
0.236408	254001
0.236408	255001
0.240308	256001
0.240308	257001
0.240308	258001
0.240308	259001
0.240308	260001
0.240308	261001
0.240308	262001
0.240308	263001
0.244208	264001
0.244208	265001
0.244208	266001
0.244208	267001
0.244208	268001
0.244208	269001
0.244208	270001
0.244208	271001
0.248108	272001
0.248108	273001
0.248108	274001
0.248108	275001
0.248108	276001
0.248108	277001
0.248108	278001
0.248108	279001
0.252008	280001
0.252008	281001
0.252008	282001
0.252008	283001
0.252008	284001
0.252008	285001
0.252008	286001
0.252008	287001
0.255908	288001
0.255908	289001
0.255908	290001
0.255908	291001
0.255908	292001
0.255908	293001
0.255908	294001
0.255908	295001
0.259808	296001
0.259808	297001
0.259808	298001
0.259808	299001
0.259808	300001
0.259808	301001
0.259808	302001
0.259808	303001
0.263708	304001
0.263708	305001
0.263708	306001
0.263708	307001
0.263708	308001
0.263708	309001
0.263708	310001
0.263708	311001
0.267608	312001
0.267608	313001
0.267608	314001
0.267608	315001
0.267608	316001
0.267608	317001
0.267608	318001
0.267608	319001
0.271508	320001
0.271508	321001
0.271508	322001
0.271508	323001
0.271508	324001
0.271508	325001
0.271508	326001
